BioSample,LibraryName,Run,fq1,fq2,SampleType
GAL-003,GAL-003,19,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L003_R2_001.fastq.gz,include
GAL-003,GAL-003,20,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L004_R2_001.fastq.gz,include
GAL-003,GAL-003,21,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L005_R2_001.fastq.gz,include
GAL-003,GAL-003,22,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L006_R2_001.fastq.gz,include
GAL-003,GAL-003,23,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L007_R2_001.fastq.gz,include
GAL-003,GAL-003,24,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-003_S87_L008_R2_001.fastq.gz,include
GAL-004,GAL-004,25,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S208_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S208_L007_R2_001.fastq.gz,include
GAL-004,GAL-004,26,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L002_R2_001.fastq.gz,include
GAL-004,GAL-004,27,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L003_R2_001.fastq.gz,include
GAL-004,GAL-004,28,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L004_R2_001.fastq.gz,include
GAL-004,GAL-004,29,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L005_R2_001.fastq.gz,include
GAL-004,GAL-004,30,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L006_R2_001.fastq.gz,include
GAL-004,GAL-004,31,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L007_R2_001.fastq.gz,include
GAL-004,GAL-004,32,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-004_S88_L008_R2_001.fastq.gz,include
GAL-005,GAL-005,33,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S209_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S209_L007_R2_001.fastq.gz,include
GAL-005,GAL-005,34,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L002_R2_001.fastq.gz,include
GAL-005,GAL-005,35,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L003_R2_001.fastq.gz,include
GAL-005,GAL-005,36,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L004_R2_001.fastq.gz,include
GAL-005,GAL-005,37,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L005_R2_001.fastq.gz,include
GAL-005,GAL-005,38,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L006_R2_001.fastq.gz,include
GAL-005,GAL-005,39,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L007_R2_001.fastq.gz,include
GAL-005,GAL-005,40,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-005_S89_L008_R2_001.fastq.gz,include
GAL-006,GAL-006,41,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S210_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S210_L007_R2_001.fastq.gz,include
GAL-006,GAL-006,42,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L002_R2_001.fastq.gz,include
GAL-006,GAL-006,43,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L003_R2_001.fastq.gz,include
GAL-006,GAL-006,44,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L004_R2_001.fastq.gz,include
GAL-006,GAL-006,45,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L005_R2_001.fastq.gz,include
GAL-006,GAL-006,46,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L006_R2_001.fastq.gz,include
GAL-006,GAL-006,47,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L007_R2_001.fastq.gz,include
GAL-006,GAL-006,48,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-006_S90_L008_R2_001.fastq.gz,include
GAL-007,GAL-007,49,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S211_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S211_L007_R2_001.fastq.gz,include
GAL-007,GAL-007,50,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L002_R2_001.fastq.gz,include
GAL-007,GAL-007,51,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L003_R2_001.fastq.gz,include
GAL-007,GAL-007,52,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L004_R2_001.fastq.gz,include
GAL-007,GAL-007,53,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L005_R2_001.fastq.gz,include
GAL-007,GAL-007,54,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L006_R2_001.fastq.gz,include
GAL-007,GAL-007,55,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L007_R2_001.fastq.gz,include
GAL-007,GAL-007,56,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-007_S91_L008_R2_001.fastq.gz,include
GAL-008,GAL-008,57,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S212_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S212_L007_R2_001.fastq.gz,include
GAL-008,GAL-008,58,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L002_R2_001.fastq.gz,include
GAL-008,GAL-008,59,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L003_R2_001.fastq.gz,include
GAL-008,GAL-008,60,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L004_R2_001.fastq.gz,include
GAL-008,GAL-008,61,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L005_R2_001.fastq.gz,include
GAL-008,GAL-008,62,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L006_R2_001.fastq.gz,include
GAL-008,GAL-008,63,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L007_R2_001.fastq.gz,include
GAL-008,GAL-008,64,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-008_S92_L008_R2_001.fastq.gz,include
GAL-009,GAL-009,65,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S213_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S213_L007_R2_001.fastq.gz,include
GAL-009,GAL-009,66,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L002_R2_001.fastq.gz,include
GAL-009,GAL-009,67,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L003_R2_001.fastq.gz,include
GAL-009,GAL-009,68,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L004_R2_001.fastq.gz,include
GAL-009,GAL-009,69,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L005_R2_001.fastq.gz,include
GAL-009,GAL-009,70,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L006_R2_001.fastq.gz,include
GAL-009,GAL-009,71,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L007_R2_001.fastq.gz,include
GAL-009,GAL-009,72,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-009_S93_L008_R2_001.fastq.gz,include
GAL-010,GAL-010,73,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S214_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S214_L007_R2_001.fastq.gz,include
GAL-010,GAL-010,74,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L002_R2_001.fastq.gz,include
GAL-010,GAL-010,75,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L003_R2_001.fastq.gz,include
GAL-010,GAL-010,76,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L004_R2_001.fastq.gz,include
GAL-010,GAL-010,77,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L005_R2_001.fastq.gz,include
GAL-010,GAL-010,78,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L006_R2_001.fastq.gz,include
GAL-010,GAL-010,79,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L007_R2_001.fastq.gz,include
GAL-010,GAL-010,80,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-010_S94_L008_R2_001.fastq.gz,include
GAL-011,GAL-011,81,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S215_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S215_L007_R2_001.fastq.gz,include
GAL-011,GAL-011,82,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L002_R2_001.fastq.gz,include
GAL-011,GAL-011,83,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L003_R2_001.fastq.gz,include
GAL-011,GAL-011,84,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L004_R2_001.fastq.gz,include
GAL-011,GAL-011,85,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L005_R2_001.fastq.gz,include
GAL-011,GAL-011,86,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L006_R2_001.fastq.gz,include
GAL-011,GAL-011,87,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L007_R2_001.fastq.gz,include
GAL-011,GAL-011,88,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-011_S95_L008_R2_001.fastq.gz,include
GAL-012,GAL-012,89,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S216_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S216_L007_R2_001.fastq.gz,include
GAL-012,GAL-012,90,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L002_R2_001.fastq.gz,include
GAL-012,GAL-012,91,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L003_R2_001.fastq.gz,include
GAL-012,GAL-012,92,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L004_R2_001.fastq.gz,include
GAL-012,GAL-012,93,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L005_R2_001.fastq.gz,include
GAL-012,GAL-012,94,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L006_R2_001.fastq.gz,include
GAL-012,GAL-012,95,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L007_R2_001.fastq.gz,include
GAL-012,GAL-012,96,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-012_S96_L008_R2_001.fastq.gz,include
GAL-013,GAL-013,97,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S217_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S217_L007_R2_001.fastq.gz,include
GAL-013,GAL-013,98,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L002_R2_001.fastq.gz,include
GAL-013,GAL-013,99,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L003_R2_001.fastq.gz,include
GAL-013,GAL-013,100,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L004_R2_001.fastq.gz,include
GAL-013,GAL-013,101,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L005_R2_001.fastq.gz,include
GAL-013,GAL-013,102,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L006_R2_001.fastq.gz,include
GAL-013,GAL-013,103,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L007_R2_001.fastq.gz,include
GAL-013,GAL-013,104,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-013_S97_L008_R2_001.fastq.gz,include
GAL-014,GAL-014,105,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S218_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S218_L007_R2_001.fastq.gz,include
GAL-014,GAL-014,106,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L002_R2_001.fastq.gz,include
GAL-014,GAL-014,107,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L003_R2_001.fastq.gz,include
GAL-014,GAL-014,108,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L004_R2_001.fastq.gz,include
GAL-014,GAL-014,109,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L005_R2_001.fastq.gz,include
GAL-014,GAL-014,110,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L006_R2_001.fastq.gz,include
GAL-014,GAL-014,111,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L007_R2_001.fastq.gz,include
GAL-014,GAL-014,112,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-014_S98_L008_R2_001.fastq.gz,include
GAL-015,GAL-015,113,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S219_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S219_L007_R2_001.fastq.gz,include
GAL-015,GAL-015,114,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L002_R2_001.fastq.gz,include
GAL-015,GAL-015,115,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L003_R2_001.fastq.gz,include
GAL-015,GAL-015,116,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L004_R2_001.fastq.gz,include
GAL-015,GAL-015,117,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L005_R2_001.fastq.gz,include
GAL-015,GAL-015,118,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L006_R2_001.fastq.gz,include
GAL-015,GAL-015,119,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L007_R2_001.fastq.gz,include
GAL-015,GAL-015,120,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-015_S99_L008_R2_001.fastq.gz,include
GAL-016,GAL-016,121,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L002_R2_001.fastq.gz,include
GAL-016,GAL-016,122,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L003_R2_001.fastq.gz,include
GAL-016,GAL-016,123,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L004_R2_001.fastq.gz,include
GAL-016,GAL-016,124,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L005_R2_001.fastq.gz,include
GAL-016,GAL-016,125,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L006_R2_001.fastq.gz,include
GAL-016,GAL-016,126,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L007_R2_001.fastq.gz,include
GAL-016,GAL-016,127,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S100_L008_R2_001.fastq.gz,include
GAL-016,GAL-016,128,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S220_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-016_S220_L007_R2_001.fastq.gz,include
GAL-017,GAL-017,129,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-017_S101_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-017_S101_L002_R2_001.fastq.gz,include
